doctor_id,doctor_name,area,disease,specialization,experience_years,rating,consultation_fee
7923,Dr. Rahul Shinde,Achalpur,Migraine,Neurologist,28,4.6,1070
7924,Dr. Kiran Gupta,Achalpur,Migraine,Neurologist,1,4.5,1356
7925,Dr. Vikas Joshi,Achalpur,Migraine,Neurologist,22,4.2,999
7926,Dr. Kiran Sharma,Achalpur,Migraine,Neurologist,13,3.7,920
7927,Dr. Anil Kulkarni,Achalpur,Migraine,Neurologist,14,4.0,877
7928,Dr. Sneha Shinde,Achalpur,Migraine,Neurologist,27,4.8,597
7929,Dr. Rahul Patil,Achalpur,Migraine,Neurologist,3,4.5,1144
7930,Dr. Anil Gupta,Achalpur,Migraine,Neurologist,5,3.7,1472
7931,Dr. Sneha Sharma,Achalpur,Food Poisoning,Gastroenterologist,17,4.1,915
7932,Dr. Rahul Shinde,Achalpur,Food Poisoning,Gastroenterologist,35,5.0,261
7933,Dr. Anil Jadhav,Achalpur,Food Poisoning,Gastroenterologist,2,4.0,629
7934,Dr. Pooja Jadhav,Achalpur,Food Poisoning,Gastroenterologist,32,4.0,1400
7935,Dr. Vikas Jadhav,Achalpur,Food Poisoning,Gastroenterologist,31,4.8,595
7936,Dr. Neha Jadhav,Achalpur,Food Poisoning,Gastroenterologist,3,4.0,461
7937,Dr. Anil Shinde,Achalpur,Food Poisoning,Gastroenterologist,27,3.9,375
7938,Dr. Pooja Kulkarni,Achalpur,Food Poisoning,Gastroenterologist,33,4.3,464
7939,Dr. Anil Deshmukh,Achalpur,Food Poisoning,Gastroenterologist,34,4.6,735
7940,Dr. Rahul Patil,Achalpur,Food Poisoning,Gastroenterologist,26,3.8,249
7941,Dr. Kiran Gupta,Achalpur,Jaundice,Hepatologist,7,4.2,484
7942,Dr. Pooja Patil,Achalpur,Jaundice,Hepatologist,24,4.3,1376
7943,Dr. Neha Gupta,Achalpur,Jaundice,Hepatologist,31,3.6,201
7944,Dr. Priya Sharma,Achalpur,Jaundice,Hepatologist,20,3.6,1045
7945,Dr. Sneha Jadhav,Achalpur,Jaundice,Hepatologist,19,4.3,822
7946,Dr. Rohit Sharma,Achalpur,Jaundice,Hepatologist,19,3.8,1388
7947,Dr. Amit Deshmukh,Achalpur,Jaundice,Hepatologist,1,4.9,1385
7948,Dr. Anil Joshi,Achalpur,Jaundice,Hepatologist,16,4.4,674
7949,Dr. Sneha Gupta,Achalpur,Jaundice,Hepatologist,12,4.0,1277
7950,Dr. Priya Kulkarni,Achalpur,Jaundice,Hepatologist,33,4.5,376
7951,Dr. Kiran Joshi,Achalpur,Chickenpox,Dermatologist,31,4.4,464
7952,Dr. Neha Jadhav,Achalpur,Chickenpox,Dermatologist,32,4.4,1105
7953,Dr. Anil Kulkarni,Achalpur,Chickenpox,Dermatologist,7,3.6,1400
7954,Dr. Vikas Joshi,Achalpur,Chickenpox,Dermatologist,13,3.9,908
7955,Dr. Sneha Joshi,Achalpur,Chickenpox,Dermatologist,30,4.4,548
7956,Dr. Rahul Gupta,Achalpur,Chickenpox,Dermatologist,3,4.4,1234
7957,Dr. Vikas Sharma,Achalpur,Chickenpox,Dermatologist,19,4.6,1249
7958,Dr. Vikas Sharma,Achalpur,Chickenpox,Dermatologist,35,3.6,1246
7959,Dr. Neha Jadhav,Achalpur,Chickenpox,Dermatologist,27,3.8,1257
7960,Dr. Kiran Kulkarni,Achalpur,Chickenpox,Dermatologist,15,3.8,926
7961,Dr. Rahul Deshmukh,Achalpur,Measles,Pediatrician,4,4.9,381
7962,Dr. Rohit Patil,Achalpur,Measles,Pediatrician,12,3.6,922
7963,Dr. Neha Patil,Achalpur,Measles,Pediatrician,13,4.6,637
7964,Dr. Priya Shinde,Achalpur,Measles,Pediatrician,11,4.1,700
7965,Dr. Pooja Sharma,Achalpur,Measles,Pediatrician,10,4.5,897
7966,Dr. Pooja Deshmukh,Achalpur,Measles,Pediatrician,15,3.9,1004
7967,Dr. Kiran Sharma,Achalpur,Measles,Pediatrician,12,4.8,959
7968,Dr. Vikas Jadhav,Achalpur,Measles,Pediatrician,34,4.2,1317
7969,Dr. Pooja Sharma,Achalpur,Measles,Pediatrician,11,4.9,479
7970,Dr. Pooja Kulkarni,Achalpur,Measles,Pediatrician,33,4.4,1117
7971,Dr. Priya Shinde,Achalpur,Arthritis,Orthopedic,30,4.7,1077
7972,Dr. Pooja Kulkarni,Achalpur,Arthritis,Orthopedic,18,4.5,465
7973,Dr. Rahul Kulkarni,Achalpur,Arthritis,Orthopedic,30,4.6,551
7974,Dr. Anil Kulkarni,Achalpur,Arthritis,Orthopedic,33,3.7,854
7975,Dr. Neha Kulkarni,Achalpur,Arthritis,Orthopedic,15,4.2,1034
7976,Dr. Neha Jadhav,Achalpur,Arthritis,Orthopedic,26,4.7,939
7977,Dr. Vikas Kulkarni,Achalpur,Arthritis,Orthopedic,27,4.9,760
7978,Dr. Vikas Deshmukh,Achalpur,Arthritis,Orthopedic,22,4.7,564
7979,Dr. Neha Jadhav,Achalpur,Arthritis,Orthopedic,17,5.0,645
7980,Dr. Amit Joshi,Achalpur,Arthritis,Orthopedic,5,4.7,253
7981,Dr. Anil Joshi,Digras,Flu,General Physician,10,4.7,1367
7982,Dr. Sneha Kulkarni,Digras,Flu,General Physician,3,4.1,972
7983,Dr. Pooja Sharma,Digras,Flu,General Physician,6,4.8,607
7984,Dr. Vikas Shinde,Digras,Flu,General Physician,23,3.8,1377
7985,Dr. Neha Joshi,Digras,Flu,General Physician,31,4.5,368
7986,Dr. Anil Joshi,Digras,Flu,General Physician,16,3.8,436
7987,Dr. Priya Jadhav,Digras,Flu,General Physician,3,3.8,1017
7988,Dr. Kiran Kulkarni,Digras,Flu,General Physician,14,3.6,667
7989,Dr. Amit Sharma,Digras,Flu,General Physician,32,3.8,749
7990,Dr. Rahul Joshi,Digras,Flu,General Physician,18,4.4,546
7991,Dr. Kiran Deshmukh,Digras,Cold,General Physician,23,4.2,1421
7992,Dr. Sneha Joshi,Digras,Cold,General Physician,5,4.8,1456
7993,Dr. Neha Joshi,Digras,Cold,General Physician,24,3.9,1438
7994,Dr. Priya Gupta,Digras,Cold,General Physician,19,4.6,971
7995,Dr. Neha Joshi,Digras,Cold,General Physician,15,4.7,304
7996,Dr. Rahul Sharma,Digras,Cold,General Physician,12,4.9,1190
7997,Dr. Rahul Patil,Digras,Cold,General Physician,17,4.5,633
7998,Dr. Amit Gupta,Digras,Cold,General Physician,19,4.9,533
7999,Dr. Kiran Jadhav,Digras,Cold,General Physician,13,3.8,774
8000,Dr. Rahul Joshi,Digras,Cold,General Physician,11,3.8,395
8001,Dr. Rahul Jadhav,Digras,COVID-19,Pulmonologist,22,4.2,945
8002,Dr. Vikas Jadhav,Digras,COVID-19,Pulmonologist,25,4.4,1482
8003,Dr. Amit Deshmukh,Digras,COVID-19,Pulmonologist,28,4.6,685
8004,Dr. Anil Deshmukh,Digras,COVID-19,Pulmonologist,13,4.3,397
8005,Dr. Priya Joshi,Digras,COVID-19,Pulmonologist,4,3.9,1096
8006,Dr. Pooja Joshi,Digras,COVID-19,Pulmonologist,35,3.7,423
8007,Dr. Sneha Deshmukh,Digras,COVID-19,Pulmonologist,26,4.8,1125
8008,Dr. Rohit Gupta,Digras,COVID-19,Pulmonologist,10,4.8,1500
8009,Dr. Pooja Joshi,Digras,COVID-19,Pulmonologist,15,4.8,1307
8010,Dr. Kiran Joshi,Digras,COVID-19,Pulmonologist,17,3.7,235
8011,Dr. Anil Gupta,Digras,Malaria,Infectious Disease,3,4.8,1034
8012,Dr. Kiran Kulkarni,Digras,Malaria,Infectious Disease,5,4.9,1399
8013,Dr. Amit Joshi,Digras,Malaria,Infectious Disease,16,3.7,1293
8014,Dr. Amit Joshi,Digras,Malaria,Infectious Disease,1,4.0,686
8015,Dr. Priya Joshi,Digras,Malaria,Infectious Disease,33,4.9,1033
8016,Dr. Neha Sharma,Digras,Malaria,Infectious Disease,33,4.8,388
8017,Dr. Pooja Joshi,Digras,Malaria,Infectious Disease,13,4.6,216
8018,Dr. Neha Sharma,Digras,Malaria,Infectious Disease,17,4.2,542
8019,Dr. Kiran Deshmukh,Digras,Malaria,Infectious Disease,12,4.5,1298
8020,Dr. Vikas Sharma,Digras,Malaria,Infectious Disease,21,4.5,544
8021,Dr. Anil Gupta,Digras,Dengue,Infectious Disease,25,4.6,862
8022,Dr. Pooja Shinde,Digras,Dengue,Infectious Disease,33,4.6,846
8023,Dr. Rohit Shinde,Digras,Dengue,Infectious Disease,35,4.7,846
8024,Dr. Vikas Deshmukh,Digras,Dengue,Infectious Disease,19,5.0,1168
8025,Dr. Kiran Gupta,Digras,Dengue,Infectious Disease,15,4.4,989
8026,Dr. Anil Jadhav,Digras,Dengue,Infectious Disease,28,4.5,1050
8027,Dr. Rahul Patil,Digras,Dengue,Infectious Disease,31,4.5,1245
8028,Dr. Rahul Kulkarni,Digras,Dengue,Infectious Disease,20,4.3,1449
8029,Dr. Neha Joshi,Digras,Dengue,Infectious Disease,25,3.9,596
8030,Dr. Vikas Joshi,Digras,Dengue,Infectious Disease,15,4.6,962
8031,Dr. Kiran Deshmukh,Digras,Typhoid,General Physician,14,3.8,368
8032,Dr. Priya Gupta,Digras,Typhoid,General Physician,10,5.0,513
8033,Dr. Kiran Gupta,Digras,Typhoid,General Physician,10,3.5,669
8034,Dr. Pooja Shinde,Digras,Typhoid,General Physician,10,4.4,769
8035,Dr. Kiran Kulkarni,Digras,Typhoid,General Physician,3,4.8,820
8036,Dr. Vikas Joshi,Digras,Typhoid,General Physician,21,3.6,1050
8037,Dr. Rohit Shinde,Digras,Typhoid,General Physician,15,4.8,1483
8038,Dr. Kiran Sharma,Digras,Typhoid,General Physician,31,4.4,1008
8039,Dr. Sneha Shinde,Digras,Typhoid,General Physician,13,4.6,312
8040,Dr. Anil Patil,Digras,Typhoid,General Physician,29,4.2,1172
8041,Dr. Amit Joshi,Digras,Asthma,Pulmonologist,11,3.8,1491
8042,Dr. Vikas Deshmukh,Digras,Asthma,Pulmonologist,29,3.9,1039
8043,Dr. Vikas Patil,Digras,Asthma,Pulmonologist,30,3.9,877
8044,Dr. Vikas Kulkarni,Digras,Asthma,Pulmonologist,23,4.0,414
8045,Dr. Rohit Shinde,Digras,Asthma,Pulmonologist,17,4.7,777
8046,Dr. Amit Kulkarni,Digras,Asthma,Pulmonologist,24,4.5,940
8047,Dr. Pooja Gupta,Digras,Asthma,Pulmonologist,15,3.6,700
8048,Dr. Sneha Kulkarni,Digras,Asthma,Pulmonologist,31,4.5,759
8049,Dr. Neha Deshmukh,Digras,Asthma,Pulmonologist,3,4.0,249
8050,Dr. Sneha Joshi,Digras,Asthma,Pulmonologist,13,3.7,1255
8051,Dr. Rahul Sharma,Digras,Diabetes,Endocrinologist,24,4.2,809
8052,Dr. Vikas Deshmukh,Digras,Diabetes,Endocrinologist,18,4.7,1181
8053,Dr. Amit Gupta,Digras,Diabetes,Endocrinologist,19,4.3,797
8054,Dr. Rohit Shinde,Digras,Diabetes,Endocrinologist,2,3.7,836
8055,Dr. Sneha Kulkarni,Digras,Diabetes,Endocrinologist,5,3.5,261
8056,Dr. Kiran Gupta,Digras,Diabetes,Endocrinologist,28,4.6,689
8057,Dr. Neha Gupta,Digras,Diabetes,Endocrinologist,30,4.9,1053
8058,Dr. Vikas Deshmukh,Digras,Diabetes,Endocrinologist,34,4.1,720
8059,Dr. Pooja Patil,Digras,Diabetes,Endocrinologist,21,4.8,886
8060,Dr. Neha Patil,Digras,Diabetes,Endocrinologist,16,4.0,830
8061,Dr. Rohit Jadhav,Digras,Migraine,Neurologist,22,3.8,309
8062,Dr. Neha Jadhav,Digras,Migraine,Neurologist,13,4.7,783
8063,Dr. Amit Jadhav,Digras,Migraine,Neurologist,7,4.1,1023
8064,Dr. Rahul Deshmukh,Digras,Migraine,Neurologist,29,3.9,1367
8065,Dr. Rahul Patil,Digras,Migraine,Neurologist,15,4.8,357
8066,Dr. Pooja Jadhav,Digras,Migraine,Neurologist,35,3.7,507
8067,Dr. Anil Joshi,Digras,Migraine,Neurologist,10,4.9,361
8068,Dr. Vikas Sharma,Digras,Migraine,Neurologist,27,3.8,1055
8069,Dr. Neha Jadhav,Digras,Migraine,Neurologist,25,3.8,1196
8070,Dr. Vikas Patil,Digras,Migraine,Neurologist,4,4.3,1167
8071,Dr. Rahul Kulkarni,Digras,Food Poisoning,Gastroenterologist,24,3.8,291
8072,Dr. Amit Shinde,Digras,Food Poisoning,Gastroenterologist,22,4.4,497
8073,Dr. Kiran Deshmukh,Digras,Food Poisoning,Gastroenterologist,12,3.9,966
8074,Dr. Pooja Deshmukh,Digras,Food Poisoning,Gastroenterologist,3,4.2,970
8075,Dr. Amit Patil,Digras,Food Poisoning,Gastroenterologist,33,4.9,618
8076,Dr. Kiran Kulkarni,Digras,Food Poisoning,Gastroenterologist,10,3.8,705
8077,Dr. Vikas Joshi,Digras,Food Poisoning,Gastroenterologist,27,4.6,278
8078,Dr. Kiran Kulkarni,Digras,Food Poisoning,Gastroenterologist,21,4.5,702
8079,Dr. Anil Sharma,Digras,Food Poisoning,Gastroenterologist,33,4.4,727
8080,Dr. Pooja Deshmukh,Digras,Food Poisoning,Gastroenterologist,35,4.1,615
8081,Dr. Rohit Patil,Digras,Jaundice,Hepatologist,30,4.9,256
8082,Dr. Anil Joshi,Digras,Jaundice,Hepatologist,14,4.5,1117
8083,Dr. Neha Sharma,Digras,Jaundice,Hepatologist,17,4.0,761
8084,Dr. Neha Kulkarni,Digras,Jaundice,Hepatologist,14,4.3,590
8085,Dr. Kiran Kulkarni,Digras,Jaundice,Hepatologist,26,4.3,781
8086,Dr. Rohit Gupta,Digras,Jaundice,Hepatologist,10,4.4,1132
8087,Dr. Pooja Kulkarni,Digras,Jaundice,Hepatologist,27,4.0,1410
8088,Dr. Pooja Kulkarni,Digras,Jaundice,Hepatologist,13,3.7,1494
8089,Dr. Vikas Shinde,Digras,Jaundice,Hepatologist,27,3.8,670
8090,Dr. Sneha Patil,Digras,Jaundice,Hepatologist,11,3.6,1468
8091,Dr. Vikas Gupta,Digras,Chickenpox,Dermatologist,6,3.6,666
8092,Dr. Rahul Kulkarni,Digras,Chickenpox,Dermatologist,8,4.4,373
8093,Dr. Anil Patil,Digras,Chickenpox,Dermatologist,21,4.3,219
8094,Dr. Kiran Sharma,Digras,Chickenpox,Dermatologist,28,3.9,1203
8095,Dr. Neha Patil,Digras,Chickenpox,Dermatologist,24,4.5,1258
8096,Dr. Vikas Sharma,Digras,Chickenpox,Dermatologist,26,4.0,382
8097,Dr. Priya Jadhav,Digras,Chickenpox,Dermatologist,32,4.2,1085
8098,Dr. Amit Joshi,Digras,Chickenpox,Dermatologist,34,4.7,274
8099,Dr. Anil Patil,Digras,Chickenpox,Dermatologist,3,4.5,1489
8100,Dr. Neha Jadhav,Digras,Chickenpox,Dermatologist,11,4.0,1107
8101,Dr. Kiran Joshi,Digras,Measles,Pediatrician,24,4.3,1010
8102,Dr. Sneha Jadhav,Digras,Measles,Pediatrician,26,4.0,1404
8103,Dr. Pooja Joshi,Digras,Measles,Pediatrician,33,3.6,1070
8104,Dr. Vikas Joshi,Digras,Measles,Pediatrician,25,4.2,235
8105,Dr. Vikas Gupta,Digras,Measles,Pediatrician,3,4.4,828
8106,Dr. Vikas Shinde,Digras,Measles,Pediatrician,21,4.2,276
8107,Dr. Vikas Jadhav,Digras,Measles,Pediatrician,30,4.4,221
8108,Dr. Kiran Shinde,Digras,Measles,Pediatrician,31,3.7,848
8109,Dr. Anil Shinde,Digras,Measles,Pediatrician,10,3.7,219
8110,Dr. Rohit Deshmukh,Digras,Measles,Pediatrician,10,4.8,857
8111,Dr. Pooja Jadhav,Digras,Arthritis,Orthopedic,35,3.8,396
8112,Dr. Amit Deshmukh,Digras,Arthritis,Orthopedic,33,3.8,1241
8113,Dr. Anil Jadhav,Digras,Arthritis,Orthopedic,4,4.8,205
8114,Dr. Kiran Sharma,Digras,Arthritis,Orthopedic,27,4.1,1059
8115,Dr. Sneha Gupta,Digras,Arthritis,Orthopedic,29,4.0,1078
8116,Dr. Kiran Sharma,Digras,Arthritis,Orthopedic,32,3.5,228
8117,Dr. Rahul Shinde,Digras,Arthritis,Orthopedic,18,4.9,463
8118,Dr. Rohit Joshi,Digras,Arthritis,Orthopedic,30,5.0,440
8119,Dr. Kiran Shinde,Digras,Arthritis,Orthopedic,1,4.5,1364
8120,Dr. Vikas Deshmukh,Digras,Arthritis,Orthopedic,35,3.9,510
8121,Dr. Rohit Deshmukh,Udgir,Flu,General Physician,34,4.6,909
8122,Dr. Kiran Shinde,Udgir,Flu,General Physician,25,3.6,1139
8123,Dr. Neha Jadhav,Udgir,Flu,General Physician,32,4.7,1258
8124,Dr. Rahul Deshmukh,Udgir,Flu,General Physician,22,4.3,1004
8125,Dr. Anil Kulkarni,Udgir,Flu,General Physician,25,4.0,853
8126,Dr. Amit Gupta,Udgir,Flu,General Physician,8,4.7,1003
8127,Dr. Rahul Joshi,Udgir,Flu,General Physician,6,4.6,474
8128,Dr. Priya Gupta,Udgir,Flu,General Physician,5,4.2,1412
8129,Dr. Sneha Gupta,Udgir,Flu,General Physician,1,4.6,494
8130,Dr. Anil Gupta,Udgir,Flu,General Physician,5,4.8,746
8131,Dr. Priya Gupta,Udgir,Cold,General Physician,20,4.6,377
8132,Dr. Pooja Gupta,Udgir,Cold,General Physician,16,4.8,335
8133,Dr. Rohit Patil,Udgir,Cold,General Physician,2,4.1,1180
8134,Dr. Rohit Gupta,Udgir,Cold,General Physician,27,4.7,328
8135,Dr. Rahul Joshi,Udgir,Cold,General Physician,5,4.6,838
8136,Dr. Pooja Shinde,Udgir,Cold,General Physician,18,4.7,395
8137,Dr. Sneha Gupta,Udgir,Cold,General Physician,29,3.9,473
8138,Dr. Neha Sharma,Udgir,Cold,General Physician,23,3.6,1360
8139,Dr. Anil Kulkarni,Udgir,Cold,General Physician,6,3.8,1104
8140,Dr. Priya Joshi,Udgir,Cold,General Physician,9,3.9,1140
8141,Dr. Neha Patil,Udgir,COVID-19,Pulmonologist,2,5.0,851
8142,Dr. Amit Joshi,Udgir,COVID-19,Pulmonologist,23,4.1,423
8143,Dr. Pooja Patil,Udgir,COVID-19,Pulmonologist,15,3.5,1108
8144,Dr. Pooja Deshmukh,Udgir,COVID-19,Pulmonologist,22,4.0,1275
8145,Dr. Amit Jadhav,Udgir,COVID-19,Pulmonologist,25,3.6,485
8146,Dr. Kiran Kulkarni,Udgir,COVID-19,Pulmonologist,33,3.9,1212
8147,Dr. Vikas Gupta,Udgir,COVID-19,Pulmonologist,33,4.6,615
8148,Dr. Vikas Sharma,Udgir,COVID-19,Pulmonologist,24,4.7,1054
8149,Dr. Vikas Sharma,Udgir,COVID-19,Pulmonologist,6,4.8,818
8150,Dr. Vikas Shinde,Udgir,COVID-19,Pulmonologist,15,4.3,762
8151,Dr. Vikas Deshmukh,Udgir,Malaria,Infectious Disease,7,3.9,701
8152,Dr. Pooja Jadhav,Udgir,Malaria,Infectious Disease,22,3.7,876
8153,Dr. Vikas Patil,Udgir,Malaria,Infectious Disease,26,4.0,1028
8154,Dr. Rahul Shinde,Udgir,Malaria,Infectious Disease,20,3.8,1007
8155,Dr. Rohit Gupta,Udgir,Malaria,Infectious Disease,7,4.1,1031
8156,Dr. Amit Kulkarni,Udgir,Malaria,Infectious Disease,9,3.5,1438
8157,Dr. Sneha Shinde,Udgir,Malaria,Infectious Disease,11,4.5,1098
8158,Dr. Kiran Kulkarni,Udgir,Malaria,Infectious Disease,4,3.9,1020
8159,Dr. Pooja Kulkarni,Udgir,Malaria,Infectious Disease,18,5.0,1011
8160,Dr. Vikas Deshmukh,Udgir,Malaria,Infectious Disease,10,4.9,1134
8161,Dr. Amit Deshmukh,Udgir,Dengue,Infectious Disease,3,4.6,445
8162,Dr. Pooja Shinde,Udgir,Dengue,Infectious Disease,29,3.8,1351
8163,Dr. Vikas Sharma,Udgir,Dengue,Infectious Disease,30,4.2,1407
8164,Dr. Anil Shinde,Udgir,Dengue,Infectious Disease,4,3.7,570
8165,Dr. Vikas Jadhav,Udgir,Dengue,Infectious Disease,3,4.4,1219
8166,Dr. Rahul Deshmukh,Udgir,Dengue,Infectious Disease,27,3.9,617
8167,Dr. Rahul Joshi,Udgir,Dengue,Infectious Disease,28,4.4,786
8168,Dr. Pooja Joshi,Udgir,Dengue,Infectious Disease,33,4.4,693
8169,Dr. Pooja Patil,Udgir,Dengue,Infectious Disease,9,3.6,1291
8170,Dr. Rohit Gupta,Udgir,Dengue,Infectious Disease,25,4.1,1067
8171,Dr. Rohit Patil,Udgir,Typhoid,General Physician,21,3.7,813
8172,Dr. Priya Gupta,Udgir,Typhoid,General Physician,16,4.0,1270
8173,Dr. Sneha Joshi,Udgir,Typhoid,General Physician,4,4.4,474
8174,Dr. Rahul Joshi,Udgir,Typhoid,General Physician,18,3.9,1228
8175,Dr. Rohit Jadhav,Udgir,Typhoid,General Physician,33,3.6,893
8176,Dr. Anil Sharma,Udgir,Typhoid,General Physician,18,3.7,1477
8177,Dr. Rahul Joshi,Udgir,Typhoid,General Physician,22,4.4,1330
8178,Dr. Neha Shinde,Udgir,Typhoid,General Physician,2,4.0,1205
8179,Dr. Pooja Gupta,Udgir,Typhoid,General Physician,30,3.6,812
8180,Dr. Neha Jadhav,Udgir,Typhoid,General Physician,12,3.6,836
8181,Dr. Vikas Shinde,Udgir,Asthma,Pulmonologist,4,3.8,408
8182,Dr. Anil Shinde,Udgir,Asthma,Pulmonologist,26,5.0,1347
8183,Dr. Neha Patil,Udgir,Asthma,Pulmonologist,9,4.2,974
8184,Dr. Kiran Patil,Udgir,Asthma,Pulmonologist,16,4.8,306
8185,Dr. Rahul Patil,Udgir,Asthma,Pulmonologist,24,4.3,1158
8186,Dr. Neha Kulkarni,Udgir,Asthma,Pulmonologist,8,4.0,607
8187,Dr. Priya Kulkarni,Udgir,Asthma,Pulmonologist,15,4.9,1301
8188,Dr. Rohit Sharma,Udgir,Asthma,Pulmonologist,1,4.4,1066
8189,Dr. Anil Shinde,Udgir,Asthma,Pulmonologist,15,3.8,931
8190,Dr. Kiran Shinde,Udgir,Asthma,Pulmonologist,15,4.9,1129
8191,Dr. Pooja Jadhav,Udgir,Diabetes,Endocrinologist,21,4.3,1292
8192,Dr. Sneha Shinde,Udgir,Diabetes,Endocrinologist,27,4.8,1434
8193,Dr. Vikas Sharma,Udgir,Diabetes,Endocrinologist,18,4.9,807
8194,Dr. Priya Patil,Udgir,Diabetes,Endocrinologist,26,4.7,662
8195,Dr. Neha Patil,Udgir,Diabetes,Endocrinologist,7,4.8,1142
8196,Dr. Rohit Patil,Udgir,Diabetes,Endocrinologist,16,4.4,1434
8197,Dr. Sneha Sharma,Udgir,Diabetes,Endocrinologist,6,4.2,1024
8198,Dr. Rohit Kulkarni,Udgir,Diabetes,Endocrinologist,9,4.6,1260
8199,Dr. Priya Gupta,Udgir,Diabetes,Endocrinologist,35,4.0,1046
8200,Dr. Kiran Shinde,Udgir,Diabetes,Endocrinologist,6,4.9,926
8201,Dr. Kiran Kulkarni,Udgir,Migraine,Neurologist,24,4.6,1361
8202,Dr. Amit Gupta,Udgir,Migraine,Neurologist,21,5.0,866
8203,Dr. Sneha Sharma,Udgir,Migraine,Neurologist,15,4.3,1300
8204,Dr. Rohit Patil,Udgir,Migraine,Neurologist,26,4.1,506
8205,Dr. Anil Deshmukh,Udgir,Migraine,Neurologist,17,4.3,564
8206,Dr. Rohit Patil,Udgir,Migraine,Neurologist,21,4.6,419
8207,Dr. Vikas Deshmukh,Udgir,Migraine,Neurologist,29,4.2,874
8208,Dr. Kiran Jadhav,Udgir,Migraine,Neurologist,19,4.7,622
8209,Dr. Pooja Kulkarni,Udgir,Migraine,Neurologist,9,3.6,448
8210,Dr. Neha Kulkarni,Udgir,Migraine,Neurologist,7,4.1,773
8211,Dr. Anil Shinde,Udgir,Food Poisoning,Gastroenterologist,25,4.9,414
8212,Dr. Vikas Jadhav,Udgir,Food Poisoning,Gastroenterologist,24,4.4,1446
8213,Dr. Rahul Sharma,Udgir,Food Poisoning,Gastroenterologist,24,5.0,1495
8214,Dr. Amit Patil,Udgir,Food Poisoning,Gastroenterologist,28,4.3,1274
8215,Dr. Amit Joshi,Udgir,Food Poisoning,Gastroenterologist,16,4.2,417
8216,Dr. Rahul Gupta,Udgir,Food Poisoning,Gastroenterologist,20,3.6,664
8217,Dr. Priya Gupta,Udgir,Food Poisoning,Gastroenterologist,5,4.5,394
8218,Dr. Sneha Sharma,Udgir,Food Poisoning,Gastroenterologist,5,4.6,1383
8219,Dr. Amit Sharma,Udgir,Food Poisoning,Gastroenterologist,30,4.6,258
8220,Dr. Amit Patil,Udgir,Food Poisoning,Gastroenterologist,33,4.3,1099
8221,Dr. Amit Sharma,Udgir,Jaundice,Hepatologist,16,4.0,356
8222,Dr. Rahul Joshi,Udgir,Jaundice,Hepatologist,23,4.5,1172
8223,Dr. Anil Joshi,Udgir,Jaundice,Hepatologist,4,4.8,761
8224,Dr. Pooja Shinde,Udgir,Jaundice,Hepatologist,23,4.7,1290
8225,Dr. Rohit Jadhav,Udgir,Jaundice,Hepatologist,16,3.6,572
8226,Dr. Pooja Kulkarni,Udgir,Jaundice,Hepatologist,5,4.6,1298
8227,Dr. Priya Gupta,Udgir,Jaundice,Hepatologist,5,4.3,693
8228,Dr. Pooja Patil,Udgir,Jaundice,Hepatologist,3,4.1,296
8229,Dr. Neha Sharma,Udgir,Jaundice,Hepatologist,30,4.5,1327
8230,Dr. Kiran Kulkarni,Udgir,Jaundice,Hepatologist,31,4.1,1218
8231,Dr. Priya Kulkarni,Udgir,Chickenpox,Dermatologist,28,3.9,1306
8232,Dr. Anil Patil,Udgir,Chickenpox,Dermatologist,16,4.5,1002
8233,Dr. Kiran Patil,Udgir,Chickenpox,Dermatologist,14,4.3,1428
8234,Dr. Kiran Gupta,Udgir,Chickenpox,Dermatologist,19,4.5,421
8235,Dr. Rahul Gupta,Udgir,Chickenpox,Dermatologist,26,3.8,1422
8236,Dr. Vikas Sharma,Udgir,Chickenpox,Dermatologist,22,4.9,363
8237,Dr. Priya Patil,Udgir,Chickenpox,Dermatologist,24,5.0,759
8238,Dr. Rohit Sharma,Udgir,Chickenpox,Dermatologist,34,4.7,558
8239,Dr. Sneha Kulkarni,Udgir,Chickenpox,Dermatologist,18,3.7,1056
8240,Dr. Rohit Patil,Udgir,Chickenpox,Dermatologist,18,4.9,267
8241,Dr. Vikas Shinde,Udgir,Measles,Pediatrician,35,3.9,334
8242,Dr. Sneha Kulkarni,Udgir,Measles,Pediatrician,31,4.6,1322
8243,Dr. Priya Deshmukh,Udgir,Measles,Pediatrician,32,4.2,1242
8244,Dr. Neha Deshmukh,Udgir,Measles,Pediatrician,23,4.1,1048
8245,Dr. Pooja Gupta,Udgir,Measles,Pediatrician,1,5.0,350
8246,Dr. Anil Sharma,Udgir,Measles,Pediatrician,27,4.7,524
8247,Dr. Anil Sharma,Udgir,Measles,Pediatrician,23,4.6,312
8248,Dr. Pooja Kulkarni,Udgir,Measles,Pediatrician,2,3.6,213
8249,Dr. Priya Sharma,Udgir,Measles,Pediatrician,22,4.8,286
8250,Dr. Anil Gupta,Udgir,Measles,Pediatrician,22,3.5,832
8251,Dr. Rahul Shinde,Udgir,Arthritis,Orthopedic,9,4.2,885
8252,Dr. Sneha Kulkarni,Udgir,Arthritis,Orthopedic,11,3.6,780
8253,Dr. Rohit Joshi,Udgir,Arthritis,Orthopedic,7,4.9,1307
8254,Dr. Rohit Patil,Udgir,Arthritis,Orthopedic,32,4.5,1131
8255,Dr. Anil Jadhav,Udgir,Arthritis,Orthopedic,20,4.8,228
